region,cases,deaths,recovered
USA,7290347,209208,4524465
India,6005795,94582,4945998
Brazil,4718115,141441,4050837
Russia,1151438,20324,943218
Colombia,806038,25296,700112
Peru,800142,32142,657836
Spain,735198,31232,N/A
Mexico,726431,76243,521241
Argentina,702484,15543,556489
South Africa,669498,16376,601818
France,527446,31700,94891
Chile,457901,12641,431704
Iran,446448,25589,374170
UK,429277,41971,N/A
Bangladesh,359148,5161,270491
Iraq,345969,8935,276918
Saudi Arabia,333193,4683,317005
Turkey,312966,7929,274514
Pakistan,310275,6457,295613
Italy,308104,35818,223693
Philippines,304226,5344,252510
Germany,285270,9532,249500
Indonesia,275213,10386,203014
Israel,229374,1450,159136
Ukraine,198634,3959,87882
Canada,151671,9262,130328
Ecuador,133981,11273,102852
Bolivia,133592,7828,93406
Qatar,125084,214,121995
Romania,122673,4718,98607
Morocco,115241,2041,94150
Belgium,112803,9974,19246
Netherlands,111626,6374,N/A
Dominican Republic,110957,2093,85220
Panama,110108,2323,86796
Kazakhstan,107723,1699,102666
Kuwait,103544,601,94929
Egypt,102736,5869,94374
Oman,97450,909,87801
UAE,91469,412,80544
Sweden,90923,5880,N/A
Guatemala,90092,3229,78698
Poland,87330,2432,67904
Japan,81055,1540,74151
Belarus,77609,818,74120
Honduras,74548,2288,26088
Portugal,73604,1953,47647
Nepal,73394,477,53898
Ethiopia,72700,1165,30029
Costa Rica,72049,828,27760
Venezuela,71940,600,61528
Bahrain,68775,242,62252
Czechia,63294,591,30936
Nigeria,58198,1106,49722
Singapore,57700,27,57367
Uzbekistan,55320,458,51829
Switzerland,51864,2064,42600
Algeria,50914,1711,35756
Moldova,50875,1287,37842
Armenia,49400,951,43613
Kyrgyzstan,46251,1063,42453
Ghana,46222,299,45417
Austria,42876,787,33589
Azerbaijan,40023,586,37655
Afghanistan,39227,1453,32642
Palestine,38703,291,29068
Kenya,38115,691,24621
Paraguay,37922,782,21757
Lebanon,35242,340,15434
Ireland,34560,1802,23364
Serbia,33384,747,31536
Libya,32364,520,18128
El Salvador,28630,826,22879
Australia,27040,872,24573
Bosnia and Herzegovina,26920,822,19746
Denmark,26637,649,19650
Hungary,24014,736,5141
S. Korea,23611,401,21248
Cameroon,20735,418,19440
Bulgaria,19997,789,14160
Ivory Coast,19600,120,19122
North Macedonia,17629,725,14581
Greece,17228,376,9989
Madagascar,16285,229,14922
Croatia,16197,272,14609
Tunisia,15178,207,5032
Senegal,14909,308,12113
Zambia,14612,332,13727
Norway,13660,270,11190
Sudan,13606,836,6764
Albania,13259,377,7397
Namibia,11033,120,8776
Malaysia,10919,134,9835
Myanmar,10734,226,2862
DRC,10593,271,10093
Guinea,10512,65,9836
Montenegro,10197,158,6368
Maldives,10045,34,8754
French Guiana,9863,65,9500
Finland,9682,343,7850
Tajikistan,9646,75,8430
Slovakia,9078,44,4178
Gabon,8728,54,7934
Haiti,8723,227,6551
Luxembourg,8311,124,6976
Jordan,8061,43,4131
Zimbabwe,7803,227,6067
Mozambique,7757,54,4769
Uganda,7530,73,3647
Mauritania,7462,161,7070
Jamaica,6017,89,1706
Malawi,5766,179,4185
Cabo Verde,5701,56,5018
Cuba,5457,122,4751
Eswatini,5419,108,4802
Djibouti,5409,61,5340
Slovenia,5350,147,3555
Georgia,5254,28,1906
Nicaragua,5073,149,2913
Hong Kong,5066,105,4786
Equatorial Guinea,5028,83,4740
Congo,5005,89,3887
Suriname,4831,102,4620
Rwanda,4811,29,3091
CAR,4806,62,1840
Angola,4672,171,1639
Guadeloupe,4487,42,2199
Lithuania,4385,91,2327
Trinidad and Tobago,4321,70,2234
Syria,4038,188,1048
Aruba,3832,25,2829
Bahamas,3790,89,1999
Réunion,3685,11,2819
Somalia,3588,99,2943
Gambia,3564,110,2061
Mayotte,3541,40,2964
Thailand,3523,59,3367
Sri Lanka,3352,13,3208
Estonia,3200,64,2506
Mali,3080,130,2410
Malta,2979,31,2358
Botswana,2921,16,701
Guyana,2725,74,1535
South Sudan,2676,49,1290
Iceland,2623,10,2158
Benin,2325,40,1960
Guinea-Bissau,2324,39,1549
Sierra Leone,2208,72,1679
Yemen,2030,587,1260
Uruguay,1998,47,1716
Burkina Faso,1973,56,1264
Andorra,1836,53,1263
New Zealand,1833,25,1749
Belize,1825,24,1165
Togo,1736,46,1319
Cyprus,1684,22,1369
Latvia,1676,36,1304
French Polynesia,1579,6,1335
Lesotho,1558,35,797
Liberia,1338,82,1221
Martinique,1290,20,98
Niger,1194,69,1107
Chad,1177,83,1005
Vietnam,1074,35,999
Sao Tome and Principe,911,15,883
San Marino,727,42,676
Diamond Princess,712,13,651
Turks and Caicos,681,5,620
Channel Islands,656,48,600
Sint Maarten,633,22,532
Papua New Guinea,532,7,516
Taiwan,510,7,480
Tanzania,509,21,183
Burundi,485,1,472
Comoros,478,7,458
Faeroe Islands,460,NA,423
Saint Martin,383,8,273
Gibraltar,379,NA,341
Eritrea,375,NA,341
Mauritius,367,10,343
Isle of Man,340,24,314
Curaçao,337,1,134
Mongolia,313,NA,303
Cambodia,276,NA,274
Bhutan,271,NA,205
Monaco,210,2,169
Cayman Islands,210,1,207
Barbados,190,7,178
Bermuda,181,9,167
Brunei,146,3,142
Seychelles,143,NA,140
Liechtenstein,117,1,110
Antigua and Barbuda,98,3,92
Caribbean Netherlands,85,1,21
British Virgin Islands,71,1,62
St. Vincent Grenadines,64,NA,64
St. Barth,48,NA,25
Macao,46,NA,46
Fiji,32,2,28
Dominica,30,NA,24
New Caledonia,27,NA,26
Saint Lucia,27,NA,27
Timor-Leste,27,NA,27
Grenada,24,NA,24
Laos,23,NA,22
Saint Kitts and Nevis,19,NA,17
Saint Pierre Miquelon,16,NA,6
Greenland,14,NA,14
Montserrat,13,1,12
Falkland Islands,13,NA,13
Vatican City,12,NA,12
Western Sahara,10,1,8
MS Zaandam,9,2,NA
Anguilla,3,NA,3
China,85351,4634,80541
Total:,8702775,307216,5532422
Total:,10218967,188373,8512909
Total:,7881545,247834,6693905
Total:,4826547,220197,2486408
Total:,1461114,35123,1207786
Total:,31043,912,28227
Total:,721,15,651
Total:,33122712,999670,24462308
